# Radial light profiles 

# radial and cumulative light profiles as a function of the distance
# from the centre of the psf. The first bin runs from r=0 to r=1 (centre=0.5), etc.

#d [pixels] radial_profile cumulative_profile
   0.500000   3.751260e-01       3.751260e-01
   1.500000   4.877475e-02       4.239008e-01
   2.500000   1.194892e-02       4.358497e-01
   3.500000   1.802197e-03       4.376519e-01
   4.500000   9.534121e-04       4.386053e-01
   5.500000   6.536847e-04       4.392590e-01
   6.500000   2.906587e-04       4.395496e-01
   7.500000   2.454995e-04       4.397951e-01
   8.500000   1.898254e-04       4.399850e-01
   9.500000   1.315761e-04       4.401165e-01
  10.500000   1.032359e-04       4.402198e-01
  11.500000   8.232025e-05       4.403021e-01
  12.500000   7.092845e-05       4.403730e-01
  13.500000   5.105046e-05       4.404241e-01
  14.500000   4.198550e-05       4.404660e-01
  15.500000   3.529976e-05       4.405013e-01
  16.500000   2.593161e-05       4.405273e-01
  17.500000   2.182670e-05       4.405491e-01
  18.500000   1.750765e-05       4.405666e-01
  19.500000   1.491740e-05       4.405815e-01
  20.500000   1.253361e-05       4.405941e-01
  21.500000   1.053000e-05       4.406046e-01
  22.500000   8.979522e-06       4.406136e-01
  23.500000   7.547019e-06       4.406211e-01
  24.500000   6.589951e-06       4.406277e-01
  25.500000   5.190610e-06       4.406329e-01
  26.500000   4.366420e-06       4.406373e-01
  27.500000   3.636887e-06       4.406409e-01
  28.500000   2.934051e-06       4.406438e-01
  29.500000   2.491074e-06       4.406463e-01
  30.500000   1.982086e-06       4.406483e-01
  31.500000   1.598229e-06       4.406499e-01
  32.500000   1.358544e-06       4.406513e-01
  33.500000   1.055926e-06       4.406523e-01
  34.500000   8.355781e-07       4.406532e-01
  35.500000   6.679260e-07       4.406538e-01
