# Cuts through the PSF

# Note that for the two diagonal cuts, the positions have to be
# computed as x*sqrt(2).

#x [pixels]     psf(x,0)     psf(0,x)     psf(x,x)    psf(x,-x)
       -101 2.275961e-07 2.077991e-07 1.705431e-06 1.705431e-06
       -100 2.346478e-07 2.149799e-07 1.716690e-06 1.382470e-06
        -99 2.430754e-07 2.174823e-07 1.763010e-06 1.391955e-06
        -98 2.479230e-07 2.214019e-07 1.814915e-06 1.412994e-06
        -97 2.657998e-07 2.485038e-07 1.820329e-06 1.415835e-06
        -96 2.950682e-07 2.827362e-07 1.794571e-06 1.394208e-06
        -95 3.134949e-07 2.995396e-07 1.789338e-06 1.381842e-06
        -94 3.317005e-07 3.110910e-07 1.787750e-06 1.376488e-06
        -93 3.488682e-07 3.274430e-07 1.749655e-06 1.341484e-06
        -92 3.622543e-07 3.334495e-07 1.702377e-06 1.277576e-06
        -91 3.665594e-07 3.272443e-07 1.679321e-06 1.243884e-06
        -90 3.819761e-07 3.457990e-07 1.642076e-06 1.221561e-06
        -89 4.041154e-07 3.858625e-07 1.569337e-06 1.175780e-06
        -88 3.815137e-07 3.817134e-07 1.527578e-06 1.140339e-06
        -87 3.527827e-07 3.606061e-07 1.506393e-06 1.135741e-06
        -86 3.890037e-07 3.984000e-07 1.446009e-06 1.108419e-06
        -85 4.542133e-07 4.731032e-07 1.329773e-06 1.000450e-06
        -84 5.301033e-07 5.482548e-07 1.257581e-06 8.809827e-07
        -83 5.779859e-07 6.047829e-07 1.218850e-06 8.406789e-07
        -82 5.891135e-07 6.340567e-07 1.106697e-06 7.993274e-07
        -81 6.162552e-07 6.567748e-07 9.580253e-07 6.898784e-07
        -80 6.145519e-07 6.611291e-07 9.149607e-07 5.880536e-07
        -79 5.902598e-07 6.625445e-07 9.049415e-07 5.586633e-07
        -78 6.049986e-07 6.852280e-07 8.262467e-07 5.426966e-07
        -77 6.269834e-07 7.133228e-07 6.871020e-07 4.902395e-07
        -76 6.578433e-07 7.466818e-07 6.496739e-07 4.599963e-07
        -75 6.856909e-07 7.595708e-07 6.555114e-07 4.729937e-07
        -74 7.140854e-07 7.668020e-07 5.827812e-07 4.508406e-07
        -73 7.499264e-07 7.691731e-07 4.857454e-07 3.912457e-07
        -72 7.283929e-07 7.267350e-07 4.777320e-07 3.627580e-07
        -71 7.109245e-07 7.043737e-07 5.214831e-07 3.558663e-07
        -70 7.472453e-07 7.227816e-07 5.431559e-07 3.520871e-07
        -69 7.827017e-07 7.546805e-07 5.356312e-07 3.513517e-07
        -68 8.278572e-07 8.165946e-07 5.638911e-07 3.812684e-07
        -67 8.480604e-07 7.922537e-07 6.025701e-07 4.125416e-07
        -66 8.482319e-07 7.295499e-07 6.759552e-07 4.430472e-07
        -65 8.839021e-07 7.809953e-07 8.277239e-07 5.128499e-07
        -64 8.617603e-07 7.906348e-07 9.682994e-07 6.324402e-07
        -63 7.619950e-07 6.892957e-07 1.077494e-06 7.594799e-07
        -62 7.168728e-07 6.432767e-07 1.211636e-06 9.079321e-07
        -61 7.762361e-07 7.328564e-07 1.565697e-06 1.159080e-06
        -60 9.349070e-07 9.256905e-07 2.116461e-06 1.466743e-06
        -59 1.158260e-06 1.122300e-06 2.674333e-06 1.703718e-06
        -58 1.325325e-06 1.269321e-06 3.094218e-06 1.870541e-06
        -57 1.399367e-06 1.354702e-06 3.403205e-06 2.010987e-06
        -56 1.448185e-06 1.434051e-06 3.729885e-06 2.183556e-06
        -55 1.479759e-06 1.556408e-06 4.264999e-06 2.611474e-06
        -54 1.543555e-06 1.662621e-06 4.772508e-06 3.078325e-06
        -53 1.651124e-06 1.823689e-06 5.020080e-06 3.388040e-06
        -52 1.721095e-06 2.020384e-06 5.250960e-06 3.576604e-06
        -51 1.780809e-06 2.057751e-06 6.046300e-06 4.042701e-06
        -50 1.964837e-06 2.209790e-06 7.316431e-06 4.988020e-06
        -49 2.398922e-06 2.516535e-06 8.419459e-06 6.023086e-06
        -48 2.771132e-06 2.554483e-06 9.277747e-06 6.725985e-06
        -47 2.872895e-06 2.511787e-06 1.030179e-05 7.353390e-06
        -46 3.060808e-06 2.596030e-06 1.143330e-05 8.088079e-06
