# Radial light profiles 

# radial and cumulative light profiles as a function of the distance
# from the centre of the psf. The first bin runs from r=0 to r=1 (centre=0.5), etc.

#d [pixels] radial_profile cumulative_profile
   0.500000   5.402359e-02       5.402359e-02
   1.500000   3.635867e-02       9.038225e-02
   2.500000   1.400475e-02       1.043870e-01
   3.500000   2.433902e-03       1.068209e-01
   4.500000   1.821917e-03       1.086428e-01
   5.500000   2.790249e-03       1.114331e-01
   6.500000   1.596397e-03       1.130295e-01
   7.500000   4.314209e-04       1.134609e-01
   8.500000   1.450130e-04       1.136059e-01
   9.500000   1.030966e-04       1.137090e-01
  10.500000   7.841197e-05       1.137874e-01
  11.500000   9.530149e-05       1.138827e-01
  12.500000   1.003659e-04       1.139831e-01
  13.500000   1.067151e-04       1.140898e-01
  14.500000   1.213748e-04       1.142112e-01
  15.500000   1.090230e-04       1.143202e-01
  16.500000   8.070023e-05       1.144009e-01
  17.500000   5.947712e-05       1.144604e-01
  18.500000   5.992984e-05       1.145203e-01
  19.500000   6.022321e-05       1.145805e-01
  20.500000   5.381623e-05       1.146343e-01
  21.500000   4.942181e-05       1.146838e-01
  22.500000   4.897237e-05       1.147327e-01
  23.500000   4.455361e-05       1.147773e-01
  24.500000   3.971622e-05       1.148170e-01
  25.500000   3.358268e-05       1.148506e-01
  26.500000   2.627750e-05       1.148769e-01
  27.500000   1.912538e-05       1.148960e-01
  28.500000   1.565831e-05       1.149116e-01
  29.500000   1.509630e-05       1.149267e-01
  30.500000   1.534211e-05       1.149421e-01
  31.500000   1.521593e-05       1.149573e-01
  32.500000   1.470993e-05       1.149720e-01
  33.500000   1.365392e-05       1.149857e-01
  34.500000   1.229852e-05       1.149980e-01
  35.500000   1.116537e-05       1.150091e-01
  36.500000   1.013091e-05       1.150193e-01
  37.500000   9.075019e-06       1.150283e-01
  38.500000   8.305330e-06       1.150366e-01
  39.500000   8.603089e-06       1.150452e-01
  40.500000   9.197700e-06       1.150544e-01
  41.500000   9.453365e-06       1.150639e-01
  42.500000   9.146615e-06       1.150730e-01
  43.500000   8.667533e-06       1.150817e-01
  44.500000   8.310359e-06       1.150900e-01
  45.500000   7.914081e-06       1.150979e-01
  46.500000   7.495378e-06       1.151054e-01
  47.500000   6.634721e-06       1.151121e-01
  48.500000   5.634705e-06       1.151177e-01
  49.500000   4.671550e-06       1.151224e-01
  50.500000   3.981421e-06       1.151263e-01
  51.500000   3.674544e-06       1.151300e-01
  52.500000   3.408256e-06       1.151334e-01
  53.500000   3.113518e-06       1.151365e-01
  54.500000   2.814884e-06       1.151394e-01
  55.500000   2.580611e-06       1.151419e-01
  56.500000   2.488854e-06       1.151444e-01
  57.500000   2.406505e-06       1.151468e-01
  58.500000   2.340007e-06       1.151492e-01
  59.500000   2.264754e-06       1.151514e-01
  60.500000   2.298664e-06       1.151537e-01
  61.500000   2.335172e-06       1.151561e-01
  62.500000   2.376384e-06       1.151584e-01
  63.500000   2.492720e-06       1.151609e-01
  64.500000   2.520783e-06       1.151635e-01
  65.500000   2.599058e-06       1.151661e-01
  66.500000   2.645269e-06       1.151687e-01
  67.500000   2.584561e-06       1.151713e-01
  68.500000   2.571555e-06       1.151739e-01
  69.500000   2.526690e-06       1.151764e-01
  70.500000   2.451284e-06       1.151788e-01
  71.500000   2.416392e-06       1.151813e-01
  72.500000   2.434249e-06       1.151837e-01
  73.500000   2.320627e-06       1.151860e-01
  74.500000   2.317048e-06       1.151883e-01
  75.500000   2.375994e-06       1.151907e-01
  76.500000   2.191864e-06       1.151929e-01
  77.500000   2.224451e-06       1.151951e-01
  78.500000   2.265160e-06       1.151974e-01
  79.500000   2.077798e-06       1.151995e-01
  80.500000   2.086829e-06       1.152016e-01
  81.500000   2.116264e-06       1.152037e-01
  82.500000   1.984122e-06       1.152057e-01
  83.500000   1.940655e-06       1.152076e-01
  84.500000   1.928185e-06       1.152095e-01
  85.500000   1.812178e-06       1.152113e-01
  86.500000   1.807089e-06       1.152131e-01
  87.500000   1.748611e-06       1.152149e-01
  88.500000   1.614803e-06       1.152165e-01
  89.500000   1.723523e-06       1.152182e-01
  90.500000   1.602190e-06       1.152198e-01
  91.500000   1.401350e-06       1.152212e-01
  92.500000   1.591231e-06       1.152228e-01
