# Radial light profiles 

# radial and cumulative light profiles as a function of the distance
# from the centre of the psf. The first bin runs from r=0 to r=1 (centre=0.5), etc.

#d [pixels] radial_profile cumulative_profile
   0.500000   4.599078e-01       4.599078e-01
   1.500000   4.739904e-02       5.073068e-01
   2.500000   7.374604e-03       5.146814e-01
   3.500000   1.783266e-03       5.164647e-01
   4.500000   9.601887e-04       5.174249e-01
   5.500000   4.820105e-04       5.179069e-01
   6.500000   3.415115e-04       5.182484e-01
   7.500000   2.229156e-04       5.184713e-01
   8.500000   1.637613e-04       5.186351e-01
   9.500000   1.234402e-04       5.187585e-01
  10.500000   9.228314e-05       5.188508e-01
  11.500000   6.698215e-05       5.189178e-01
  12.500000   5.208189e-05       5.189699e-01
  13.500000   3.602417e-05       5.190059e-01
  14.500000   2.902431e-05       5.190349e-01
  15.500000   2.380469e-05       5.190587e-01
  16.500000   1.864131e-05       5.190773e-01
  17.500000   1.569003e-05       5.190930e-01
  18.500000   1.252597e-05       5.191056e-01
  19.500000   9.817614e-06       5.191154e-01
  20.500000   7.660303e-06       5.191230e-01
  21.500000   5.891913e-06       5.191289e-01
  22.500000   4.819328e-06       5.191338e-01
  23.500000   3.999024e-06       5.191378e-01
  24.500000   3.480408e-06       5.191412e-01
  25.500000   3.212547e-06       5.191444e-01
  26.500000   3.008952e-06       5.191475e-01
  27.500000   2.913186e-06       5.191504e-01
  28.500000   2.751490e-06       5.191531e-01
  29.500000   2.604526e-06       5.191557e-01
  30.500000   2.251189e-06       5.191580e-01
  31.500000   1.989758e-06       5.191600e-01
  32.500000   1.776222e-06       5.191617e-01
  33.500000   1.430150e-06       5.191632e-01
  34.500000   1.179198e-06       5.191644e-01
  35.500000   8.903481e-07       5.191652e-01
