# Radial light profiles 

# radial and cumulative light profiles as a function of the distance
# from the centre of the psf. The first bin runs from r=0 to r=1 (centre=0.5), etc.

#d [pixels] radial_profile cumulative_profile
   0.500000   6.210774e-02       6.210774e-02
   1.500000   4.127736e-02       1.033851e-01
   2.500000   1.544755e-02       1.188326e-01
   3.500000   2.713804e-03       1.215465e-01
   4.500000   2.407244e-03       1.239537e-01
   5.500000   3.422467e-03       1.273762e-01
   6.500000   1.879361e-03       1.292555e-01
   7.500000   5.406422e-04       1.297962e-01
   8.500000   1.889421e-04       1.299851e-01
   9.500000   1.361494e-04       1.301213e-01
  10.500000   9.368560e-05       1.302149e-01
  11.500000   6.892225e-05       1.302839e-01
  12.500000   7.470913e-05       1.303586e-01
  13.500000   9.959397e-05       1.304582e-01
  14.500000   1.055544e-04       1.305637e-01
  15.500000   9.461748e-05       1.306583e-01
  16.500000   7.797072e-05       1.307363e-01
  17.500000   5.055209e-05       1.307869e-01
  18.500000   3.071653e-05       1.308176e-01
  19.500000   2.433195e-05       1.308419e-01
  20.500000   2.373394e-05       1.308656e-01
  21.500000   2.576916e-05       1.308914e-01
  22.500000   2.643608e-05       1.309179e-01
  23.500000   2.445579e-05       1.309423e-01
  24.500000   2.421896e-05       1.309665e-01
  25.500000   2.225538e-05       1.309888e-01
  26.500000   1.982052e-05       1.310086e-01
  27.500000   1.624005e-05       1.310248e-01
  28.500000   1.271894e-05       1.310376e-01
  29.500000   1.181963e-05       1.310494e-01
  30.500000   1.162878e-05       1.310610e-01
  31.500000   1.064054e-05       1.310717e-01
  32.500000   1.016310e-05       1.310818e-01
  33.500000   9.683126e-06       1.310915e-01
  34.500000   9.238776e-06       1.311007e-01
  35.500000   8.657307e-06       1.311094e-01
  36.500000   8.248287e-06       1.311176e-01
  37.500000   7.961967e-06       1.311256e-01
  38.500000   7.065293e-06       1.311327e-01
  39.500000   6.342664e-06       1.311390e-01
  40.500000   5.871398e-06       1.311449e-01
  41.500000   5.838604e-06       1.311507e-01
  42.500000   5.250833e-06       1.311560e-01
  43.500000   4.790197e-06       1.311608e-01
  44.500000   4.588202e-06       1.311653e-01
  45.500000   4.293814e-06       1.311696e-01
  46.500000   4.257855e-06       1.311739e-01
  47.500000   3.892581e-06       1.311778e-01
  48.500000   3.638158e-06       1.311814e-01
  49.500000   3.295168e-06       1.311847e-01
  50.500000   2.882074e-06       1.311876e-01
  51.500000   2.783945e-06       1.311904e-01
  52.500000   2.516503e-06       1.311929e-01
  53.500000   2.370086e-06       1.311953e-01
  54.500000   2.174120e-06       1.311975e-01
  55.500000   2.039847e-06       1.311995e-01
  56.500000   2.045631e-06       1.312015e-01
  57.500000   1.912134e-06       1.312035e-01
  58.500000   1.879106e-06       1.312053e-01
  59.500000   1.673398e-06       1.312070e-01
  60.500000   1.559013e-06       1.312086e-01
  61.500000   1.495403e-06       1.312101e-01
  62.500000   1.384992e-06       1.312114e-01
  63.500000   1.344557e-06       1.312128e-01
  64.500000   1.235620e-06       1.312140e-01
  65.500000   1.230807e-06       1.312153e-01
  66.500000   1.174416e-06       1.312164e-01
  67.500000   1.116727e-06       1.312175e-01
  68.500000   1.092486e-06       1.312186e-01
  69.500000   9.981717e-07       1.312196e-01
  70.500000   9.594651e-07       1.312206e-01
  71.500000   8.956953e-07       1.312215e-01
  72.500000   8.959980e-07       1.312224e-01
  73.500000   8.807393e-07       1.312233e-01
  74.500000   7.929661e-07       1.312241e-01
  75.500000   7.617345e-07       1.312248e-01
  76.500000   7.154430e-07       1.312255e-01
  77.500000   6.948746e-07       1.312262e-01
  78.500000   6.586974e-07       1.312269e-01
  79.500000   6.206794e-07       1.312275e-01
  80.500000   6.094823e-07       1.312281e-01
  81.500000   5.762372e-07       1.312287e-01
