# Cuts through the PSF

# Note that for the two diagonal cuts, the positions have to be
# computed as x*sqrt(2).

#x [pixels]     psf(x,0)     psf(0,x)     psf(x,x)    psf(x,-x)
        -97 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
        -96 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
        -95 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
        -94 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
        -93 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
        -92 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
        -91 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
        -90 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
        -89 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
        -88 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
        -87 0.000000e+00 0.000000e+00 0.000000e+00 8.308779e-11
        -86 0.000000e+00 0.000000e+00 0.000000e+00 3.916112e-09
        -85 4.571264e-10 0.000000e+00 0.000000e+00 2.005799e-08
        -84 7.618184e-09 5.318259e-10 0.000000e+00 3.062768e-08
        -83 4.060720e-08 9.064761e-09 0.000000e+00 3.319681e-08
        -82 9.121226e-08 5.037267e-08 0.000000e+00 3.348304e-08
        -81 1.130652e-07 1.185545e-07 0.000000e+00 3.878861e-08
        -80 1.120581e-07 1.373451e-07 3.982643e-11 3.905033e-08
        -79 1.132540e-07 1.413132e-07 2.025961e-09 4.149896e-08
        -78 1.158896e-07 1.512277e-07 1.257635e-08 4.594317e-08
        -77 1.126401e-07 1.546191e-07 2.443091e-08 4.810655e-08
        -76 1.161701e-07 1.548028e-07 2.908530e-08 5.235600e-08
        -75 1.188463e-07 1.610096e-07 3.328120e-08 5.731631e-08
        -74 1.172443e-07 1.702606e-07 3.957671e-08 6.508222e-08
        -73 1.189186e-07 1.722052e-07 4.436853e-08 6.846243e-08
        -72 1.192876e-07 1.738426e-07 4.710689e-08 7.208868e-08
        -71 1.180755e-07 1.795861e-07 5.191175e-08 7.544535e-08
        -70 1.186571e-07 1.781563e-07 5.565528e-08 7.915499e-08
        -69 1.224682e-07 1.840331e-07 6.019120e-08 8.216575e-08
        -68 1.269956e-07 2.017359e-07 6.522352e-08 8.670276e-08
        -67 1.355936e-07 2.126561e-07 6.795393e-08 9.285184e-08
        -66 1.492565e-07 2.216250e-07 6.833383e-08 9.868737e-08
        -65 1.636912e-07 2.299198e-07 7.124948e-08 1.015278e-07
        -64 1.829967e-07 2.488603e-07 7.725283e-08 1.042153e-07
        -63 2.111565e-07 2.819221e-07 8.383980e-08 1.074538e-07
        -62 2.495698e-07 3.220239e-07 9.138446e-08 1.154105e-07
        -61 2.886455e-07 3.625992e-07 9.699144e-08 1.237086e-07
        -60 3.364267e-07 4.067545e-07 9.855260e-08 1.281518e-07
        -59 3.936904e-07 4.469822e-07 1.011753e-07 1.358005e-07
        -58 4.534815e-07 4.873928e-07 1.057627e-07 1.441253e-07
        -57 5.238354e-07 5.425496e-07 1.146021e-07 1.537600e-07
        -56 6.058002e-07 6.235105e-07 1.219505e-07 1.669989e-07
        -55 7.058064e-07 7.210084e-07 1.260811e-07 1.826151e-07
        -54 8.079479e-07 8.218090e-07 1.294869e-07 1.980252e-07
        -53 9.190883e-07 9.361162e-07 1.327493e-07 2.084764e-07
        -52 1.080218e-06 1.063976e-06 1.400410e-07 2.175405e-07
        -51 1.288487e-06 1.204948e-06 1.489294e-07 2.347570e-07
        -50 1.500251e-06 1.386444e-06 1.579919e-07 2.555045e-07
        -49 1.700109e-06 1.571527e-06 1.636582e-07 2.735396e-07
        -48 1.898330e-06 1.740536e-06 1.684506e-07 2.911141e-07
        -47 2.122395e-06 1.930616e-06 1.828173e-07 3.049703e-07
        -46 2.428462e-06 2.181085e-06 2.002372e-07 3.342914e-07
        -45 2.808717e-06 2.465831e-06 2.298841e-07 3.768148e-07
        -44 3.189811e-06 2.725614e-06 2.590484e-07 4.366345e-07
        -43 3.537372e-06 2.954580e-06 2.849068e-07 5.115475e-07
        -42 3.962781e-06 3.187577e-06 3.179477e-07 5.732933e-07
        -41 4.592972e-06 3.568541e-06 3.585495e-07 6.061082e-07
        -40 5.413985e-06 4.183896e-06 4.142162e-07 6.191241e-07
        -39 6.355155e-06 4.750832e-06 4.774780e-07 6.699308e-07
